Process Type,Scheduler Type,Iterations,Num Simultaneous Processes,Wall,User,System,CPU,I-Switched,V-switched
CPU BOUND,SCHED_RR,100000000,20,42.22,154.55,0.01,366%,430,36
CPU BOUND,SCHED_RR,100000000,20,44.43,159.38,0.02,358%,466,37
CPU BOUND,SCHED_RR,100000000,20,43.83,161.63,0.01,368%,464,35
CPU BOUND,SCHED_RR,100000000,20,42.77,153.56,0.02,359%,446,32
CPU BOUND,SCHED_RR,100000000,20,44.84,157.61,0.1,351%,471,31
CPU BOUND,SCHED_RR,100000000,20,42.15,153.86,0.05,365%,426,35
CPU BOUND,SCHED_RR,100000000,20,43.91,158.68,0.01,361%,458,35
CPU BOUND,SCHED_RR,100000000,20,42.94,158.85,0.01,369%,453,37
CPU BOUND,SCHED_RR,100000000,20,43.73,156.55,0.04,358%,456,34
CPU BOUND,SCHED_RR,100000000,20,44.78,158.19,0.06,353%,467,32
CPU BOUND,SCHED_RR,100000000,20,44.07,158.24,0.01,359%,465,34
CPU BOUND,SCHED_RR,100000000,20,41.5,152.81,0.01,368%,433,34
CPU BOUND,SCHED_RR,100000000,20,43.77,160.69,0.04,367%,462,32
CPU BOUND,SCHED_RR,100000000,20,44.32,160.03,0.02,361%,470,33
CPU BOUND,SCHED_RR,100000000,20,43.48,152.98,0.07,351%,451,31
CPU BOUND,SCHED_RR,100000000,20,44.84,159.72,0.04,356%,470,34
CPU BOUND,SCHED_RR,100000000,20,42.11,150.48,0.01,357%,432,37
CPU BOUND,SCHED_RR,100000000,20,43.34,158.38,0.03,365%,446,34
CPU BOUND,SCHED_RR,100000000,20,45.03,159,0.02,353%,474,33
CPU BOUND,SCHED_RR,100000000,20,43.08,158.38,0,367%,451,34
CPU BOUND,SCHED_RR,100000000,20,41.91,155.71,0.06,371%,441,33
CPU BOUND,SCHED_RR,100000000,20,44.44,159.72,0.02,359%,472,34
CPU BOUND,SCHED_RR,100000000,20,40.73,151.88,0.02,372%,425,33
CPU BOUND,SCHED_RR,100000000,20,43.6,157.33,0.04,360%,463,35
CPU BOUND,SCHED_RR,100000000,20,44.88,162.37,0.02,361%,478,35
CPU BOUND,SCHED_RR,100000000,20,42.92,154.31,0.08,359%,451,34
CPU BOUND,SCHED_RR,100000000,20,44.41,158.37,0,356%,463,37
CPU BOUND,SCHED_RR,100000000,20,42.89,153.88,0.01,358%,453,33
CPU BOUND,SCHED_RR,100000000,20,41.85,155.44,0.04,371%,436,33
CPU BOUND,SCHED_RR,100000000,20,44.66,159.12,0.06,356%,475,35
CPU BOUND,SCHED_RR,100000000,20,43.95,158.61,0.08,361%,468,32
CPU BOUND,SCHED_RR,100000000,20,41.77,155.49,0.05,372%,437,33
CPU BOUND,SCHED_RR,100000000,20,44.93,159.75,0.04,355%,473,35
CPU BOUND,SCHED_RR,100000000,20,42.73,152.54,0.02,357%,444,30
CPU BOUND,SCHED_RR,100000000,20,44.51,158.44,0.01,355%,468,37
CPU BOUND,SCHED_RR,100000000,20,43.79,160.56,0.02,366%,460,35
CPU BOUND,SCHED_RR,100000000,20,43.19,157.94,0.02,365%,458,33
CPU BOUND,SCHED_RR,100000000,20,43.81,158.52,0.08,361%,467,37
CPU BOUND,SCHED_RR,100000000,20,46.12,165.57,0.06,359%,486,34
CPU BOUND,SCHED_RR,100000000,20,41.63,150.67,0.1,362%,425,35
CPU BOUND,SCHED_RR,100000000,20,45.73,168.24,0.04,367%,502,35
CPU BOUND,SCHED_RR,100000000,20,43.87,161.48,0.03,368%,470,32
CPU BOUND,SCHED_RR,100000000,20,44.24,156.26,0.06,353%,462,32
CPU BOUND,SCHED_RR,100000000,20,44.16,157.8,0,357%,470,36
CPU BOUND,SCHED_RR,100000000,20,44.11,161.44,0.03,366%,468,38
CPU BOUND,SCHED_RR,100000000,20,44.93,165.47,0.02,368%,484,35
CPU BOUND,SCHED_RR,100000000,20,42.98,156.62,0.04,364%,438,37
CPU BOUND,SCHED_RR,100000000,20,44.28,159.46,0.01,360%,466,36
CPU BOUND,SCHED_RR,100000000,20,43.91,161.69,0.04,368%,468,35
CPU BOUND,SCHED_RR,100000000,20,44.73,164.64,0.04,368%,469,36
CPU BOUND,SCHED_RR,100000000,20,42.11,154.24,0.02,366%,438,34
CPU BOUND,SCHED_RR,100000000,20,42.56,150.64,0.04,353%,421,33
CPU BOUND,SCHED_RR,100000000,20,42.98,155.67,0.05,362%,453,34
CPU BOUND,SCHED_RR,100000000,20,44.91,162.35,0.03,361%,477,35
CPU BOUND,SCHED_RR,100000000,20,42.93,160.09,0.02,372%,460,36
CPU BOUND,SCHED_RR,100000000,20,42.87,158.92,0.05,370%,454,34
CPU BOUND,SCHED_RR,100000000,20,42.79,151.69,0.04,354%,439,34
CPU BOUND,SCHED_RR,100000000,20,41.88,154.12,0.03,368%,437,34
CPU BOUND,SCHED_RR,100000000,20,41.15,153.12,0.07,372%,433,35
CPU BOUND,SCHED_RR,100000000,20,44.6,156.49,0.04,350%,461,31
CPU BOUND,SCHED_RR,100000000,20,44.98,161.63,0.04,359%,482,35
CPU BOUND,SCHED_RR,100000000,20,43.97,160.98,0,366%,456,35
CPU BOUND,SCHED_RR,100000000,20,43.89,156.14,0.02,355%,463,35
CPU BOUND,SCHED_RR,100000000,20,41.32,148.51,0.01,359%,429,32
CPU BOUND,SCHED_RR,100000000,20,41.2,149.89,0.06,363%,426,38
CPU BOUND,SCHED_RR,100000000,20,40.61,148.4,0.02,365%,421,31
CPU BOUND,SCHED_RR,100000000,20,41.36,150.5,0.01,363%,428,34
CPU BOUND,SCHED_RR,100000000,20,41.34,150.64,0.02,364%,431,30
CPU BOUND,SCHED_RR,100000000,20,42.61,148.55,0.06,348%,439,32
CPU BOUND,SCHED_RR,100000000,20,40.72,150.35,0.03,369%,427,33
CPU BOUND,SCHED_RR,100000000,20,40.83,149.44,0.01,366%,425,31
CPU BOUND,SCHED_RR,100000000,20,40.58,149.95,0.01,369%,423,31
CPU BOUND,SCHED_RR,100000000,20,41.13,151.81,0,369%,431,35
CPU BOUND,SCHED_RR,100000000,20,44.6,157.22,0.03,352%,462,34
CPU BOUND,SCHED_RR,100000000,20,41.51,149.73,0.01,360%,416,37
CPU BOUND,SCHED_RR,100000000,20,41.82,150.7,0.01,360%,428,37
I/O BOUND,SCHED_FIFO,1,20,7.39,0.01,0.25,3%,1,5881
I/O BOUND,SCHED_FIFO,1,20,5.24,0.01,0.14,2%,1,6766
I/O BOUND,SCHED_FIFO,1,20,3.74,0.03,0.1,3%,1,6554
I/O BOUND,SCHED_FIFO,1,20,5.97,0.01,0.22,3%,1,5299
I/O BOUND,SCHED_FIFO,1,20,5.86,0.01,0.24,4%,1,4677
I/O BOUND,SCHED_FIFO,1,20,6.75,0,0.21,3%,1,6746
I/O BOUND,SCHED_FIFO,1,20,5.61,0.02,0.12,2%,1,6113
I/O BOUND,SCHED_FIFO,1,20,3.31,0,0.3,9%,1,5498
I/O BOUND,SCHED_FIFO,1,20,7.52,0,0.15,2%,1,6280
I/O BOUND,SCHED_FIFO,1,20,6.09,0,0.18,3%,1,7346
I/O BOUND,SCHED_FIFO,1,20,6.01,0,0.28,4%,2,5341
I/O BOUND,SCHED_FIFO,1,20,6.97,0.02,0.08,1%,1,6322
I/O BOUND,SCHED_FIFO,1,20,7.39,0.01,0.26,3%,1,5401
I/O BOUND,SCHED_FIFO,1,20,5.41,0.02,0.13,2%,1,6269
I/O BOUND,SCHED_FIFO,1,20,8.6,0,0.24,2%,1,4837
I/O BOUND,SCHED_FIFO,1,20,8.38,0.01,0.16,2%,1,6328
I/O BOUND,SCHED_FIFO,1,20,5.24,0.01,0.09,1%,1,6493
I/O BOUND,SCHED_FIFO,1,20,8.61,0,0.26,3%,1,4953
I/O BOUND,SCHED_FIFO,1,20,6.8,0,0.26,3%,1,4823
I/O BOUND,SCHED_FIFO,1,20,7.56,0,0.27,3%,1,4837
I/O BOUND,SCHED_FIFO,1,20,2.67,0.02,0.1,4%,1,7225
I/O BOUND,SCHED_FIFO,1,20,6.19,0.02,0.08,1%,1,6028
I/O BOUND,SCHED_FIFO,1,20,7.24,0,0.2,2%,1,5515
I/O BOUND,SCHED_FIFO,1,20,7.07,0.03,0.08,1%,1,7164
I/O BOUND,SCHED_FIFO,1,20,7.55,0.02,0.18,2%,1,7057
I/O BOUND,SCHED_FIFO,1,20,7.5,0.01,0.24,3%,1,5075
I/O BOUND,SCHED_FIFO,1,20,7.58,0.03,0.05,1%,1,7518
I/O BOUND,SCHED_FIFO,1,20,12.66,0,0.27,2%,1,4754
I/O BOUND,SCHED_FIFO,1,20,7.49,0.02,0.23,3%,1,5272
I/O BOUND,SCHED_FIFO,1,20,4.89,0,0.11,2%,1,7033
I/O BOUND,SCHED_FIFO,1,20,3.12,0.01,0.11,4%,1,7168
I/O BOUND,SCHED_FIFO,1,20,4.4,0.05,0.03,1%,1,7491
I/O BOUND,SCHED_FIFO,1,20,8.03,0.06,0.07,1%,1,7306
I/O BOUND,SCHED_FIFO,1,20,9.36,0.02,0.12,1%,1,6859
I/O BOUND,SCHED_FIFO,1,20,8.67,0.02,0.13,1%,1,6974
I/O BOUND,SCHED_FIFO,1,20,7.63,0.02,0.11,1%,1,6272
I/O BOUND,SCHED_FIFO,1,20,8.29,0,0.27,3%,1,4823
I/O BOUND,SCHED_FIFO,1,20,5.27,0,0.14,2%,1,6059
I/O BOUND,SCHED_FIFO,1,20,9.08,0.03,0.09,1%,1,6950
I/O BOUND,SCHED_FIFO,1,20,6.24,0.03,0.16,3%,1,7018
I/O BOUND,SCHED_FIFO,1,20,6.82,0.02,0.14,2%,1,5623
I/O BOUND,SCHED_FIFO,1,20,5.57,0.02,0.11,2%,1,6906
I/O BOUND,SCHED_FIFO,1,20,6.86,0,0.25,3%,1,4951
I/O BOUND,SCHED_FIFO,1,20,8.33,0,0.25,3%,1,4561
I/O BOUND,SCHED_FIFO,1,20,7.38,0,0.24,3%,1,5036
I/O BOUND,SCHED_FIFO,1,20,8.09,0.01,0.24,3%,1,4766
I/O BOUND,SCHED_FIFO,1,20,7.98,0.01,0.16,2%,1,6725
I/O BOUND,SCHED_FIFO,1,20,5.53,0.02,0.08,2%,1,7149
I/O BOUND,SCHED_FIFO,1,20,8.48,0.02,0.1,1%,1,6603
I/O BOUND,SCHED_FIFO,1,20,6.76,0.01,0.14,2%,1,6257
I/O BOUND,SCHED_FIFO,1,20,7.35,0,0.16,2%,1,6548
I/O BOUND,SCHED_FIFO,1,20,7.06,0,0.1,1%,1,6922
I/O BOUND,SCHED_FIFO,1,20,7.68,0.01,0.24,3%,1,4581
I/O BOUND,SCHED_FIFO,1,20,5.53,0.01,0.08,1%,1,6902
I/O BOUND,SCHED_FIFO,1,20,7.67,0,0.16,2%,1,6557
I/O BOUND,SCHED_FIFO,1,20,3.79,0,0.25,6%,1,5081
I/O BOUND,SCHED_FIFO,1,20,3.65,0.02,0.11,3%,1,7515
I/O BOUND,SCHED_FIFO,1,20,2.88,0.02,0.18,7%,1,6946
I/O BOUND,SCHED_FIFO,1,20,4.34,0,0.39,9%,1,4804
I/O BOUND,SCHED_FIFO,1,20,4.97,0.02,0.15,3%,1,4354
I/O BOUND,SCHED_FIFO,1,20,7.66,0.02,0.2,2%,1,6660
I/O BOUND,SCHED_FIFO,1,20,3.2,0,0.14,4%,1,6755
I/O BOUND,SCHED_FIFO,1,20,2.91,0,0.15,5%,1,6451
I/O BOUND,SCHED_FIFO,1,20,5.18,0.01,0.14,3%,1,6292
I/O BOUND,SCHED_FIFO,1,20,8.34,0,0.25,3%,1,4733
I/O BOUND,SCHED_FIFO,1,20,7.82,0.01,0.22,3%,1,6049
I/O BOUND,SCHED_FIFO,1,20,5.26,0.04,0.06,1%,1,7470
I/O BOUND,SCHED_FIFO,1,20,7.51,0,0.31,4%,1,5303
I/O BOUND,SCHED_FIFO,1,20,3.73,0.02,0.09,3%,1,7186
I/O BOUND,SCHED_FIFO,1,20,8.62,0,0.25,2%,1,4954
I/O BOUND,SCHED_FIFO,1,20,2.78,0.04,0.09,5%,1,7116
I/O BOUND,SCHED_FIFO,1,20,4.64,0,0.29,6%,1,4480
I/O BOUND,SCHED_FIFO,1,20,2.89,0.01,0.1,4%,1,7135
I/O BOUND,SCHED_FIFO,1,20,8.74,0.02,0.1,1%,1,7048
I/O BOUND,SCHED_FIFO,1,20,6.49,0.02,0.09,1%,1,6282
I/O BOUND,SCHED_FIFO,1,20,9.48,0.02,0.25,2%,1,4516
I/O BOUND,SCHED_FIFO,1,20,7.84,0.01,0.24,3%,1,4667
I/O BOUND,SCHED_FIFO,1,20,6.21,0.02,0.28,4%,1,6007
I/O BOUND,SCHED_FIFO,1,20,4.46,0,0.16,3%,1,7149
I/O BOUND,SCHED_FIFO,1,20,4.71,0.02,0.09,2%,1,7045
I/O BOUND,SCHED_FIFO,1,20,5.93,0.02,0.13,2%,1,6589
I/O BOUND,SCHED_FIFO,1,20,7.39,0.02,0.12,2%,1,7149
I/O BOUND,SCHED_FIFO,1,20,2.57,0,0.18,7%,1,5555
I/O BOUND,SCHED_FIFO,1,20,7.43,0,0.34,4%,1,5019
I/O BOUND,SCHED_FIFO,1,20,21.11,0.02,0.1,0%,1,7019
I/O BOUND,SCHED_FIFO,1,20,5.79,0.01,0.11,2%,1,6623
I/O BOUND,SCHED_FIFO,1,20,4.32,0.04,0.07,2%,1,7542
I/O BOUND,SCHED_FIFO,1,20,7.06,0.01,0.11,1%,1,7312
I/O BOUND,SCHED_FIFO,1,20,7.52,0,0.24,3%,1,5153
I/O BOUND,SCHED_FIFO,1,20,7.93,0,0.33,4%,1,5039
I/O BOUND,SCHED_FIFO,1,20,7.64,0,0.2,2%,1,6678
I/O BOUND,SCHED_FIFO,1,20,9.76,0.03,0.1,1%,1,6555
I/O BOUND,SCHED_FIFO,1,20,8.1,0.01,0.21,2%,1,4990
I/O BOUND,SCHED_FIFO,1,20,7.3,0.02,0.22,3%,1,4960
I/O BOUND,SCHED_FIFO,1,20,7.66,0.02,0.1,1%,1,7032
I/O BOUND,SCHED_FIFO,1,20,5.16,0.02,0.11,2%,1,6456
I/O BOUND,SCHED_FIFO,1,20,9.02,0.01,0.11,1%,1,6958
I/O BOUND,SCHED_FIFO,1,20,7.57,0.02,0.12,1%,1,6534
I/O BOUND,SCHED_FIFO,1,20,6.55,0,0.12,2%,1,6975
I/O BOUND,SCHED_FIFO,1,20,7.46,0.03,0.13,2%,1,5641
I/O BOUND,SCHED_FIFO,1,20,8.73,0.06,0.09,1%,1,6357
I/O BOUND,SCHED_FIFO,1,20,8.74,0.01,0.26,3%,1,5450
I/O BOUND,SCHED_FIFO,1,20,7.77,0.02,0.22,3%,1,4827
I/O BOUND,SCHED_FIFO,1,20,5.89,0.02,0.12,2%,1,7056
I/O BOUND,SCHED_FIFO,1,20,8.31,0.01,0.18,2%,1,6224
I/O BOUND,SCHED_FIFO,1,20,2.82,0.05,0.05,3%,1,7393
I/O BOUND,SCHED_FIFO,1,20,3.66,0.01,0.08,2%,1,7431
I/O BOUND,SCHED_FIFO,1,20,17.24,0.01,0.25,1%,1,4290
I/O BOUND,SCHED_FIFO,1,20,7.53,0.01,0.11,1%,1,6597
I/O BOUND,SCHED_FIFO,1,20,5.98,0.02,0.13,2%,2,5894
I/O BOUND,SCHED_FIFO,1,20,4.82,0.03,0.1,2%,1,6033
I/O BOUND,SCHED_FIFO,1,20,4.72,0.01,0.1,2%,1,7304
I/O BOUND,SCHED_FIFO,1,20,10.79,0,0.27,2%,1,4454
I/O BOUND,SCHED_FIFO,1,20,8.55,0.02,0.12,1%,1,6753
I/O BOUND,SCHED_FIFO,1,20,2.95,0.02,0.11,4%,1,6796
I/O BOUND,SCHED_FIFO,1,20,8.94,0,0.26,2%,1,4993
I/O BOUND,SCHED_FIFO,1,20,2.52,0.01,0.1,4%,1,6349
I/O BOUND,SCHED_FIFO,1,20,7.51,0.01,0.1,1%,1,6446
I/O BOUND,SCHED_FIFO,1,20,6.42,0.03,0.08,1%,1,6806
I/O BOUND,SCHED_FIFO,1,20,5.79,0.02,0.14,2%,1,5864
I/O BOUND,SCHED_FIFO,1,20,5.24,0.04,0.1,2%,1,6795
I/O BOUND,SCHED_FIFO,1,20,5.23,0.02,0.1,2%,1,7347
I/O BOUND,SCHED_FIFO,1,20,3.89,0.02,0.07,2%,1,7074
I/O BOUND,SCHED_FIFO,1,20,22.99,0.02,0.25,1%,1,4568
I/O BOUND,SCHED_FIFO,1,20,6.7,0.01,0.14,2%,1,5866
I/O BOUND,SCHED_FIFO,1,20,4.41,0.02,0.07,2%,1,7616
I/O BOUND,SCHED_FIFO,1,20,4.58,0.01,0.14,3%,1,6278
I/O BOUND,SCHED_FIFO,1,20,4.43,0.02,0.12,3%,1,6722
I/O BOUND,SCHED_FIFO,1,20,2.75,0.03,0.05,3%,1,7321
I/O BOUND,SCHED_FIFO,1,20,8.24,0.03,0.12,1%,1,5949
I/O BOUND,SCHED_FIFO,1,20,2.66,0,0.13,5%,1,6748
I/O BOUND,SCHED_FIFO,1,20,7.57,0,0.36,4%,1,5460
I/O BOUND,SCHED_FIFO,1,20,7.39,0.03,0.08,1%,1,7358
I/O BOUND,SCHED_FIFO,1,20,10.67,0.01,0.12,1%,1,5965
I/O BOUND,SCHED_FIFO,1,20,9.73,0,0.25,2%,1,4843
I/O BOUND,SCHED_FIFO,1,20,7.74,0,0.26,3%,1,4756
I/O BOUND,SCHED_FIFO,1,20,6.73,0,0.14,2%,1,5695
I/O BOUND,SCHED_FIFO,1,20,6.9,0.02,0.12,2%,1,7015
I/O BOUND,SCHED_FIFO,1,20,6.37,0,0.13,2%,1,6351
I/O BOUND,SCHED_FIFO,1,20,9.53,0.01,0.25,2%,1,4719
I/O BOUND,SCHED_FIFO,1,20,6.71,0.03,0.14,2%,1,5421
I/O BOUND,SCHED_FIFO,1,20,7.84,0.02,0.12,1%,1,6564
I/O BOUND,SCHED_FIFO,1,20,6.13,0.02,0.08,1%,1,6986
I/O BOUND,SCHED_FIFO,1,20,2.51,0.01,0.08,3%,1,6013
I/O BOUND,SCHED_FIFO,1,20,8.54,0.06,0.06,1%,1,7279
I/O BOUND,SCHED_FIFO,1,20,4.79,0.02,0.13,3%,1,5655
I/O BOUND,SCHED_FIFO,1,20,7.65,0.01,0.24,3%,1,4774
I/O BOUND,SCHED_FIFO,1,20,7.39,0.01,0.11,1%,1,5867
I/O BOUND,SCHED_FIFO,1,20,7.16,0.02,0.08,1%,1,7097
I/O BOUND,SCHED_FIFO,1,20,9.08,0.01,0.1,1%,1,6195
I/O BOUND,SCHED_FIFO,1,20,7.8,0.01,0.24,3%,1,4628
I/O BOUND,SCHED_FIFO,1,20,4.76,0.02,0.14,3%,1,6709
I/O BOUND,SCHED_FIFO,1,20,9.45,0.02,0.1,1%,1,6871
I/O BOUND,SCHED_FIFO,1,20,5.09,0.02,0.15,3%,1,6956
I/O BOUND,SCHED_FIFO,1,20,7.33,0,0.33,4%,1,5839
I/O BOUND,SCHED_FIFO,1,20,16.1,0.03,0.08,0%,1,6672
I/O BOUND,SCHED_FIFO,1,20,6.57,0.01,0.08,1%,1,6403
I/O BOUND,SCHED_FIFO,1,20,4.16,0.04,0.07,2%,1,7245
I/O BOUND,SCHED_FIFO,1,20,5.55,0.04,0.15,3%,1,6696
I/O BOUND,SCHED_FIFO,1,20,4.54,0.02,0.11,2%,1,7290
I/O BOUND,SCHED_FIFO,1,20,10.79,0.03,0.21,2%,1,4759
I/O BOUND,SCHED_FIFO,1,20,6.97,0.02,0.18,2%,1,6983
I/O BOUND,SCHED_FIFO,1,20,7.72,0,0.24,3%,1,5247
I/O BOUND,SCHED_FIFO,1,20,3.93,0,0.28,7%,1,5638
I/O BOUND,SCHED_FIFO,1,20,7.46,0.03,0.12,2%,1,6723
I/O BOUND,SCHED_FIFO,1,20,10.14,0.03,0.09,1%,1,7184
I/O BOUND,SCHED_FIFO,1,20,10.08,0.03,0.06,1%,1,7561
I/O BOUND,SCHED_FIFO,1,20,6.43,0.02,0.26,4%,1,4664
I/O BOUND,SCHED_FIFO,1,20,7.45,0.01,0.14,2%,1,6101
I/O BOUND,SCHED_FIFO,1,20,8,0.01,0.24,3%,1,4528
I/O BOUND,SCHED_FIFO,1,20,7.38,0.02,0.07,1%,1,6734
I/O BOUND,SCHED_FIFO,1,20,6.97,0.01,0.32,4%,1,5043
I/O BOUND,SCHED_FIFO,1,20,7.46,0.01,0.2,2%,1,5099
I/O BOUND,SCHED_FIFO,1,20,7.35,0,0.24,3%,1,5398
I/O BOUND,SCHED_FIFO,1,20,6.31,0.02,0.14,2%,1,6210
I/O BOUND,SCHED_FIFO,1,20,7,0,0.23,3%,1,4932
I/O BOUND,SCHED_FIFO,1,20,17.84,0.01,0.24,1%,1,4546
I/O BOUND,SCHED_FIFO,1,20,6.46,0,0.23,3%,1,5182
I/O BOUND,SCHED_FIFO,1,20,7.39,0,0.23,3%,1,4942
I/O BOUND,SCHED_FIFO,1,20,6.17,0,0.17,2%,1,5087
I/O BOUND,SCHED_FIFO,1,20,2.87,0,0.14,5%,1,6660
I/O BOUND,SCHED_FIFO,1,20,8.36,0.02,0.11,1%,1,6728
I/O BOUND,SCHED_FIFO,1,20,3.33,0,0.23,6%,1,4478
I/O BOUND,SCHED_FIFO,1,20,3.18,0.01,0.17,5%,1,7198
I/O BOUND,SCHED_FIFO,1,20,7.44,0,0.29,3%,1,5141
I/O BOUND,SCHED_FIFO,1,20,7.24,0.02,0.1,1%,1,6953
I/O BOUND,SCHED_FIFO,1,20,6.54,0,0.26,3%,1,5014
I/O BOUND,SCHED_FIFO,1,20,4.64,0,0.15,3%,1,5446
I/O BOUND,SCHED_FIFO,1,20,5.51,0.01,0.1,2%,1,5691
I/O BOUND,SCHED_FIFO,1,20,7.4,0,0.24,3%,1,5138
I/O BOUND,SCHED_FIFO,1,20,6.73,0,0.26,4%,1,5408
I/O BOUND,SCHED_FIFO,1,20,6.37,0.02,0.16,2%,0,6867
I/O BOUND,SCHED_FIFO,1,20,5.35,0.02,0.12,2%,1,7338
I/O BOUND,SCHED_FIFO,1,20,6.03,0,0.24,4%,1,5004
I/O BOUND,SCHED_FIFO,1,20,3.01,0,0.27,9%,1,6264
I/O BOUND,SCHED_FIFO,1,20,6.93,0,0.16,2%,1,5649
I/O BOUND,SCHED_FIFO,1,20,2.26,0.01,0.09,4%,1,6554
I/O BOUND,SCHED_FIFO,1,20,5.56,0.01,0.22,4%,0,6800
I/O BOUND,SCHED_FIFO,1,20,6.5,0.02,0.09,1%,1,7018
I/O BOUND,SCHED_FIFO,1,20,6.91,0.04,0.12,2%,1,7489
I/O BOUND,SCHED_FIFO,1,20,2.8,0.02,0.08,3%,1,7181
I/O BOUND,SCHED_FIFO,1,20,7.17,0,0.12,1%,1,6422
I/O BOUND,SCHED_FIFO,1,20,6.9,0.01,0.24,3%,1,6904
I/O BOUND,SCHED_FIFO,1,20,6.48,0.02,0.12,2%,1,6967
I/O BOUND,SCHED_FIFO,1,20,4.35,0,0.14,3%,1,5795
I/O BOUND,SCHED_FIFO,1,20,6.88,0,0.3,4%,1,4732
I/O BOUND,SCHED_FIFO,1,20,5.52,0.01,0.16,3%,1,6761
I/O BOUND,SCHED_FIFO,1,20,2.43,0.04,0.04,3%,1,7646
I/O BOUND,SCHED_FIFO,1,20,4.06,0.01,0.14,3%,1,6048
I/O BOUND,SCHED_FIFO,1,20,8.45,0.01,0.26,3%,1,4638
I/O BOUND,SCHED_FIFO,1,20,8.18,0.01,0.22,2%,1,4847
I/O BOUND,SCHED_FIFO,1,20,7.62,0.03,0.1,1%,1,7217
I/O BOUND,SCHED_FIFO,1,20,7.39,0.01,0.24,3%,1,4607
I/O BOUND,SCHED_FIFO,1,20,5.48,0.02,0.1,2%,1,7102
I/O BOUND,SCHED_FIFO,1,20,7.88,0,0.28,3%,1,6291
I/O BOUND,SCHED_FIFO,1,20,5.36,0.01,0.11,2%,1,6981
I/O BOUND,SCHED_FIFO,1,20,7.27,0.01,0.1,1%,1,6783
I/O BOUND,SCHED_FIFO,1,20,4.07,0.01,0.11,3%,1,7298
I/O BOUND,SCHED_FIFO,1,20,7.9,0,0.24,3%,1,5418
I/O BOUND,SCHED_FIFO,1,20,4.92,0.02,0.14,3%,1,5690
I/O BOUND,SCHED_FIFO,1,20,3.37,0.03,0.11,4%,1,7244
I/O BOUND,SCHED_FIFO,1,20,7.13,0,0.28,3%,1,5296
I/O BOUND,SCHED_FIFO,1,20,4.87,0.03,0.07,2%,1,7313
I/O BOUND,SCHED_FIFO,1,20,2.33,0.02,0.07,4%,1,7486
I/O BOUND,SCHED_FIFO,1,20,2.77,0,0.15,5%,1,5680
I/O BOUND,SCHED_FIFO,1,20,4.13,0,0.38,9%,1,6166
I/O BOUND,SCHED_FIFO,1,20,9.27,0,0.23,2%,1,5097
I/O BOUND,SCHED_FIFO,1,20,7.97,0,0.12,1%,1,6336
I/O BOUND,SCHED_FIFO,1,20,4.34,0.03,0.1,3%,1,7268
I/O BOUND,SCHED_FIFO,1,20,3.39,0.02,0.12,4%,1,6977
I/O BOUND,SCHED_FIFO,1,20,5.02,0.01,0.21,4%,1,6553
I/O BOUND,SCHED_FIFO,1,20,7.39,0.02,0.06,1%,1,7646
I/O BOUND,SCHED_FIFO,1,20,6.15,0.01,0.22,3%,1,4928
I/O BOUND,SCHED_FIFO,1,20,6.75,0,0.44,6%,1,6199
I/O BOUND,SCHED_FIFO,1,20,9.3,0.02,0.26,3%,1,6507
I/O BOUND,SCHED_FIFO,1,20,6.36,0.02,0.23,4%,1,4960
I/O BOUND,SCHED_FIFO,1,20,7.56,0.03,0.13,2%,1,6605
I/O BOUND,SCHED_FIFO,1,20,10.06,0.02,0.1,1%,1,5901
I/O BOUND,SCHED_FIFO,1,20,7.44,0.02,0.1,1%,1,7247
I/O BOUND,SCHED_FIFO,1,20,8.76,0.02,0.12,1%,1,7210
I/O BOUND,SCHED_FIFO,1,20,8.96,0.01,0.24,2%,1,4957
I/O BOUND,SCHED_FIFO,1,20,7.63,0,0.34,4%,1,5687
I/O BOUND,SCHED_FIFO,1,20,4.99,0.03,0.1,2%,1,7003
I/O BOUND,SCHED_FIFO,1,20,7.93,0.04,0.11,2%,1,5951
I/O BOUND,SCHED_FIFO,1,20,9.38,0,0.15,1%,1,6182
I/O BOUND,SCHED_FIFO,1,20,7.6,0.02,0.14,2%,1,7410
I/O BOUND,SCHED_FIFO,1,20,8.18,0.02,0.1,1%,1,6556
I/O BOUND,SCHED_FIFO,1,20,6.73,0.03,0.12,2%,1,6928
I/O BOUND,SCHED_FIFO,1,20,7.39,0.04,0.12,2%,1,7409
I/O BOUND,SCHED_FIFO,1,20,11.23,0.01,0.14,1%,1,5614
I/O BOUND,SCHED_FIFO,1,20,8.26,0.01,0.32,4%,1,5553
I/O BOUND,SCHED_FIFO,1,20,7.89,0,0.23,2%,1,5244
I/O BOUND,SCHED_FIFO,1,20,4.45,0,0.12,3%,1,6832
I/O BOUND,SCHED_FIFO,1,20,15.36,0.03,0.07,0%,1,6865
I/O BOUND,SCHED_FIFO,1,20,15.71,0.02,0.08,0%,1,6675
I/O BOUND,SCHED_FIFO,1,20,7.99,0.01,0.33,4%,1,4779
I/O BOUND,SCHED_FIFO,1,20,8.74,0,0.28,3%,1,5072
I/O BOUND,SCHED_FIFO,1,20,8.44,0.02,0.12,1%,1,6835
I/O BOUND,SCHED_FIFO,1,20,7.14,0.02,0.21,3%,1,4912
I/O BOUND,SCHED_FIFO,1,20,6.96,0,0.13,2%,1,6832
I/O BOUND,SCHED_FIFO,1,20,7.67,0,0.28,3%,1,4753
I/O BOUND,SCHED_FIFO,1,20,9.57,0.01,0.12,1%,1,6406
